iteration,reward_mean,length_mean,games,loss
2454000,18.5,21.5,8,0.009126735851168633
2456000,16.88,19.88,8,0.004715637769550085
2458000,17.88,20.88,8,0.015537126921117306
2460000,17.75,20.75,8,0.008087992668151855
2462000,22.88,25.88,8,0.013702143914997578
2464000,18.0,21.0,8,0.004760187119245529
2466000,21.38,24.38,8,0.005115851294249296
2468000,22.0,25.0,8,0.013233257457613945
2470000,21.12,24.12,8,0.011700198985636234
2472000,23.88,26.88,8,0.002738228067755699
2474000,23.38,26.38,8,0.007745996117591858
2476000,21.75,24.75,8,0.009049877524375916
2478000,20.38,23.38,8,0.03412427380681038
2480000,22.0,25.0,8,0.007131384685635567
2482000,10.88,13.88,8,0.013881033286452293
2484000,20.62,23.62,8,0.0064544593915343285
2486000,17.62,20.62,8,0.0043779960833489895
2488000,20.5,23.5,8,0.003068101592361927
2490000,16.62,19.62,8,0.003816720098257065
2492000,18.5,21.5,8,0.020459193736314774
2494000,20.62,23.62,8,0.007540792692452669
2496000,20.5,23.5,8,0.005915357731282711
2498000,14.75,17.75,8,0.025716586038470268
2500000,21.75,24.75,8,0.005520773120224476
2502000,9.75,12.75,8,0.004451074171811342
2504000,16.5,19.5,8,0.034572307020425797
2506000,17.88,20.88,8,0.006431817542761564
2508000,22.75,25.75,8,0.02661431021988392
2510000,19.38,22.38,8,0.003907824866473675
2512000,22.25,25.25,8,0.02663624845445156
2514000,18.78,21.78,9,0.013978193514049053
2516000,17.12,20.12,8,0.003719211556017399
2518000,13.62,16.62,8,0.007402866613119841
2520000,17.25,20.25,8,0.008003911934792995
2522000,20.62,23.62,8,0.028262602165341377
2524000,19.88,22.88,8,0.021914202719926834
2526000,20.5,23.5,8,0.02252320386469364
2528000,21.5,24.5,8,0.0102968355640769
2530000,19.5,22.5,8,0.003708816599100828
2532000,15.75,18.75,8,0.012060652486979961
2534000,21.12,24.12,8,0.004086749162524939
2536000,15.75,18.75,8,0.01019288133829832
2538000,20.75,23.75,8,0.004416572395712137
2540000,19.75,22.75,8,0.03547133505344391
2542000,15.88,18.88,8,0.004855289123952389
2544000,12.89,15.33,9,0.01451730728149414
2546000,19.25,22.25,8,0.004947989713400602
2548000,24.88,27.88,8,0.02598743513226509
2550000,23.0,26.0,8,0.01201334223151207
2552000,21.38,24.38,8,0.005632455460727215
2554000,12.75,15.75,8,0.00440641026943922
2556000,21.12,24.12,8,0.010078667663037777
2558000,16.25,19.25,8,0.005468324758112431
2560000,27.0,30.0,8,0.010194315575063229
2562000,17.62,20.62,8,0.0037669676821678877
2564000,18.38,21.38,8,0.006886837538331747
2566000,20.12,23.12,8,0.028462763875722885
2568000,21.75,24.75,8,0.00489554088562727
2570000,18.62,21.62,8,0.005999219603836536
2572000,26.75,29.75,8,0.014523648656904697
2574000,23.25,26.25,8,0.007797770202159882
2576000,19.0,22.0,8,0.016345907002687454
2578000,22.75,25.75,8,0.008174982853233814
2580000,14.62,17.62,8,0.005889451131224632
2582000,23.0,26.0,8,0.00901348888874054
2584000,14.62,17.62,8,0.006706899031996727
2586000,20.25,23.25,8,0.004629949573427439
2588000,18.75,21.75,8,0.01411802601069212
2590000,22.0,25.0,8,0.005233031697571278
2592000,20.75,23.75,8,0.028142720460891724
2594000,23.62,26.62,8,0.005286957137286663
2596000,21.25,24.25,8,0.0035367009695619345
2598000,23.88,26.88,8,0.010603336617350578
2600000,15.12,18.12,8,0.020795762538909912
2602000,12.75,15.75,8,0.006973689887672663
2604000,18.25,21.25,8,0.007098293863236904
2606000,20.38,23.38,8,0.011616023257374763
2608000,22.75,25.75,8,0.005203156732022762
2610000,19.88,22.88,8,0.0038180609699338675
2612000,16.5,19.5,8,0.008879135362803936
2614000,16.62,19.62,8,0.007583727594465017
2616000,20.5,23.5,8,0.011199544183909893
2618000,12.88,15.88,8,0.006263243965804577
2620000,21.38,24.38,8,0.004920077510178089
2622000,20.25,23.25,8,0.012850586324930191
2624000,20.5,23.5,8,0.0031704315915703773
2626000,18.5,21.5,8,0.019831078127026558
2628000,20.88,23.88,8,0.009083762764930725
2630000,17.38,20.38,8,0.015178526751697063
2632000,21.75,24.75,8,0.004571469500660896
2634000,22.62,25.62,8,0.0043106391094625
2636000,21.62,24.62,8,0.008631582371890545
2638000,21.38,24.38,8,0.013784125447273254
2640000,21.12,24.12,8,0.005554063245654106
2642000,12.0,15.0,8,0.014788626693189144
2644000,15.62,18.62,8,0.011940859258174896
2646000,20.62,23.62,8,0.0049039158038794994
2648000,15.0,18.0,8,0.011046748608350754
2650000,20.0,23.0,8,0.0060049667954444885
2652000,14.75,17.75,8,0.010074500925838947
2654000,25.25,28.25,8,0.01449784729629755
2656000,21.12,24.12,8,0.02289813943207264
2658000,21.5,24.5,8,0.004407753236591816
2660000,25.62,28.62,8,0.009923241101205349
2662000,19.38,22.38,8,0.003980121109634638
2664000,18.27,20.91,11,0.003967079799622297
2666000,18.0,21.0,8,0.011277565732598305
2668000,19.62,22.62,8,0.008736733347177505
2670000,17.0,20.0,8,0.01277025043964386
2672000,20.62,23.62,8,0.004516898188740015
2674000,24.75,27.75,8,0.01447373814880848
2676000,17.38,20.38,8,0.005930401384830475
2678000,19.62,22.62,8,0.0036954269744455814
2680000,19.88,22.88,8,0.007808859925717115
2682000,25.5,28.5,8,0.008745000697672367
2684000,20.75,23.75,8,0.009858408011496067
2686000,16.25,19.25,8,0.02626565843820572
2688000,21.12,24.12,8,0.00501179089769721
2690000,11.88,14.88,8,0.009424391202628613
2692000,21.62,24.62,8,0.019586417824029922
2694000,21.0,24.0,8,0.0039751664735376835
2696000,20.62,23.62,8,0.0299740731716156
2698000,26.12,29.12,8,0.011866748332977295
2700000,22.75,25.75,8,0.004665910266339779
2702000,19.12,22.12,8,0.020011352375149727
2704000,20.12,23.12,8,0.004841865040361881
2706000,20.38,23.38,8,0.0065553984604775906
2708000,19.5,22.5,8,0.012804584577679634
2710000,14.62,17.62,8,0.0042534638196229935
2712000,19.88,22.88,8,0.01111837662756443
2714000,15.5,18.5,8,0.03626466915011406
2716000,22.88,25.88,8,0.039012808352708817
2718000,20.25,23.25,8,0.011496654711663723
2720000,17.62,20.62,8,0.026057276874780655
2722000,18.12,21.12,8,0.008063258603215218
2724000,20.38,23.38,8,0.0057535371743142605
2726000,10.12,13.12,8,0.03332467004656792
2728000,11.5,14.5,8,0.0067803580313920975
2730000,19.56,22.56,9,0.011675458401441574
2732000,16.62,19.62,8,0.006368024740368128
2734000,21.88,24.88,8,0.006090076640248299
2736000,20.12,23.12,8,0.009423907846212387
2738000,15.12,18.12,8,0.006949183065444231
2740000,19.12,22.12,8,0.01719324290752411
2742000,22.62,25.62,8,0.007665403187274933
2744000,18.38,21.38,8,0.013569201342761517
2746000,21.62,24.62,8,0.003711628494784236
2748000,13.88,16.88,8,0.014929642900824547
2750000,15.62,18.62,8,0.007309902925044298
2752000,18.75,21.75,8,0.008222975768148899
2754000,21.75,24.75,8,0.017264075577259064
2756000,25.62,28.62,8,0.012253192253410816
2758000,21.88,24.88,8,0.004621886648237705
2760000,18.88,21.88,8,0.006515599321573973
2762000,17.75,20.75,8,0.007463439833372831
2764000,24.12,27.12,8,0.00832301378250122
2766000,20.62,23.62,8,0.004830361343920231
2768000,22.12,25.12,8,0.030147522687911987
2770000,19.25,22.25,8,0.004550314042717218
2772000,21.5,24.5,8,0.00970431324094534
2774000,20.38,23.38,8,0.009084068238735199
2776000,17.62,20.62,8,0.016941215842962265
2778000,29.88,32.88,8,0.038884323090314865
2780000,20.88,23.88,8,0.011873343028128147
2782000,15.25,18.25,8,0.0060454681515693665
2784000,23.5,26.5,8,0.007133116014301777
2786000,25.25,28.25,8,0.007649977691471577
2788000,22.75,25.75,8,0.003998030908405781
2790000,24.12,27.12,8,0.007154266815632582
2792000,12.0,15.0,8,0.006070514675229788
2794000,24.12,27.12,8,0.019488822668790817
2796000,16.75,19.75,8,0.01925404742360115
2798000,20.12,23.12,8,0.009394917637109756
2800000,17.12,20.12,8,0.005241853184998035
2802000,27.12,30.12,8,0.04231402277946472
2804000,16.0,19.0,9,0.006129479967057705
2806000,23.25,26.25,8,0.005720491521060467
2808000,10.0,13.0,8,0.010618682019412518
2810000,16.75,19.75,8,0.008276848122477531
2812000,18.88,21.88,8,0.011108245700597763
2814000,20.0,23.0,8,0.003475732170045376
2816000,18.25,21.25,8,0.00974388886243105
2818000,21.5,24.5,8,0.006812236737459898
2820000,10.25,13.25,8,0.01689288392663002
2822000,14.12,17.12,8,0.004966676235198975
2824000,21.0,24.0,8,0.01058286614716053
2826000,19.5,22.5,8,0.022878039628267288
2828000,20.12,23.12,8,0.009433109313249588
2830000,12.75,15.75,8,0.007996868342161179
2832000,21.0,24.0,8,0.021388167515397072
2834000,22.62,25.62,8,0.006689831148833036
2836000,20.75,23.75,8,0.0058600869961082935
2838000,19.62,22.62,8,0.007297396194189787
2840000,15.75,18.75,8,0.032132647931575775
2842000,21.25,24.25,8,0.005005186889320612
2844000,21.12,24.12,8,0.009496352635324001
2846000,25.62,28.62,8,0.0039265770465135574
2848000,19.62,22.62,8,0.012772553600370884
2850000,22.12,25.12,8,0.0064607118256390095
2852000,29.88,32.88,8,0.010780170559883118
2854000,25.5,28.5,8,0.009189987555146217
2856000,19.38,22.38,8,0.009603234939277172
2858000,20.0,23.0,8,0.013707943260669708
2860000,14.75,17.75,8,0.007848621346056461
2862000,18.88,21.88,8,0.007218437269330025
2864000,21.0,24.0,8,0.011867493391036987
2866000,23.62,26.62,8,0.025648631155490875
2868000,14.75,17.75,8,0.010334375314414501
2870000,14.75,17.75,8,0.01192470546811819
2872000,20.12,23.12,8,0.008243951946496964
2874000,18.0,21.0,8,0.006988304667174816
2876000,21.38,24.38,8,0.005134842358529568
2878000,20.5,23.5,8,0.023165006190538406
2880000,12.83,15.33,12,0.006749139633029699
2882000,22.62,25.62,8,0.01614096760749817
2884000,12.75,15.75,8,0.012661287561058998
2886000,22.88,25.88,8,0.01625788025557995
2888000,19.38,22.38,8,0.003481948748230934
2890000,20.38,23.38,8,0.005311076063662767
2892000,18.62,21.62,8,0.006031144876033068
2894000,20.75,23.75,8,0.005269752815365791
2896000,24.0,27.0,8,0.004662215709686279
2898000,25.75,28.75,8,0.006605484522879124
2900000,22.5,25.5,8,0.017709242179989815
2902000,17.88,20.88,8,0.005545537453144789
2904000,23.62,26.62,8,0.005192456301301718
2906000,19.62,22.62,8,0.0025389406364411116
2908000,16.5,19.5,8,0.009665623307228088
2910000,15.12,18.12,8,0.0055657303892076015
2912000,14.25,17.25,8,0.0039040243718773127
2914000,14.62,17.62,8,0.0064810714684426785
2916000,19.5,22.5,8,0.011459780856966972
2918000,21.38,24.38,8,0.0036977073177695274
2920000,13.12,16.12,8,0.009387720376253128
2922000,26.0,29.0,8,0.00847504660487175
2924000,19.5,22.5,8,0.013158248737454414
2926000,14.12,17.12,8,0.005497639998793602
2928000,18.88,21.88,8,0.03202264755964279
2930000,17.88,20.88,8,0.006620203610509634
2932000,14.75,17.75,8,0.004786945879459381
2934000,20.38,23.38,8,0.006320970132946968
2936000,28.12,31.12,8,0.0032498908694833517
2938000,16.5,19.5,8,0.007190538104623556
2940000,17.75,20.75,8,0.005059018265455961
2942000,13.12,16.12,8,0.019469916820526123
2944000,19.0,22.0,8,0.011221332475543022
2946000,16.5,19.5,8,0.017032280564308167
2948000,16.5,19.5,8,0.009844869375228882
2950000,19.12,22.12,8,0.010366369038820267
2952000,16.75,19.75,8,0.03664877638220787
2954000,17.44,20.44,9,0.005070370156317949
2956000,18.75,21.75,8,0.006043183151632547
2958000,18.62,21.62,8,0.005617680959403515
2960000,20.12,23.12,8,0.03460222855210304
2962000,14.25,17.25,8,0.003772956086322665
2964000,18.75,21.75,8,0.011114086024463177
2966000,23.12,26.12,8,0.004510920029133558
2968000,16.75,19.75,8,0.00901560578495264
2970000,11.88,14.88,8,0.002859926549717784
2972000,20.5,23.5,8,0.009793237783014774
2974000,16.38,19.38,8,0.033668968826532364
2976000,21.12,24.12,8,0.011890907771885395
2978000,18.25,21.25,8,0.008871638216078281
2980000,13.5,16.5,8,0.013634501956403255
2982000,12.62,15.62,8,0.004814770072698593
2984000,21.75,24.75,8,0.019617410376667976
2986000,17.75,20.75,8,0.004152295179665089
2988000,19.25,22.25,8,0.013017401099205017
2990000,19.89,22.89,9,0.0034320580307394266
2992000,18.88,21.88,8,0.007142902351915836
2994000,23.75,26.75,8,0.00617961073294282
2996000,13.38,16.38,8,0.011582154780626297
2998000,16.5,19.5,8,0.01255962997674942
3000000,19.0,22.0,8,0.0055726636201143265
